date,run_id,subject_id,condition,target_id,center_x_deg,center_y_deg,semi_major_deg,semi_minor_deg,angle_deg,area_deg2,empirical_coverage,n_points,delay_s,delay_ms,target_x_deg,target_y_deg,center_error_deg
2025_04_11,008,LW03,Acc 60min,8,-24.92364943820225,-8.671406460674156,4.087768287133538,0.3072854076514554,168.19807891646772,3.946190800279598,0.9550561797752809,178,0.05,50,-21.0,-11.8125,5.026081330092003
2025_04_11,009,PW78,Calib & Acc,1,-21.47561900826444,11.023900568181809,2.086470385451179,0.6680078214769033,114.72032797514339,4.378684411820484,0.9504132231404959,242,0.05,50,-21.0,11.8125,0.920924809572652
2025_04_11,009,PW78,Calib & Acc,2,22.086747126436777,13.136372844827592,2.550462435928563,1.3908910581856846,131.41502304095863,11.144534148472085,0.9501915708812261,261,0.05,50,21.0,11.8125,1.7127926395482012
2025_04_11,009,PW78,Calib & Acc,3,-11.14229770992367,7.452704627862595,1.085438434397586,0.5477580662146007,95.19523243960614,1.8678579699448308,0.950381679389313,262,0.05,50,-10.2,5.7375,1.957000738264719
2025_04_11,009,PW78,Calib & Acc,4,10.250055555555557,8.163293750000005,1.5207940967413434,1.0357856939178909,116.53459253545125,4.948689428671849,0.9537037037037037,216,0.05,50,9.600000000000001,5.7375,2.51138359133919
2025_04_11,009,PW78,Calib & Acc,5,-0.1354922448979591,1.9344246428571437,1.4675577609471928,0.5916508755652695,77.92280320691351,2.727787831590223,0.9510204081632653,245,0.05,50,0.0,-0.0,1.9391639557604397
2025_04_11,009,PW78,Calib & Acc,6,-10.480540157480311,-3.63307721456693,1.741401030499792,0.6818711853651773,107.88237491797263,3.730362255156061,0.952755905511811,254,0.05,50,-10.2,-5.400000000000001,1.7890553120688137
2025_04_11,009,PW78,Calib & Acc,7,10.585106666666666,-3.7302614999999983,2.198961253799269,1.22703722694791,112.60626213062478,8.476668291319804,0.9511111111111111,225,0.05,50,9.600000000000001,-5.400000000000001,1.9386752701505654
2025_04_11,009,PW78,Calib & Acc,8,-22.15475241635688,-10.376048559479548,1.6490259278758816,0.5468116449143882,142.32550000453347,2.8327947678245997,0.9516728624535316,269,0.05,50,-21.0,-11.8125,1.8430534132399252
2025_04_11,009,PW78,Calib & Acc,9,22.400321933085507,-10.253763150557619,3.01828509316017,1.6249002883896109,150.29835270324017,15.40766570940319,0.9516728624535316,269,0.05,50,21.0,-11.8125,2.0953668132548757
2025_04_11,010,PW78,Acc 10min,1,-21.73570615384615,12.529434375000001,2.45805981460992,0.839081854375504,114.76623910677374,6.479576905814082,0.9538461538461539,260,0.05,50,-21.0,11.8125,1.0272577295225065
2025_04_11,010,PW78,Acc 10min,2,20.492045303867393,14.332959323204415,8.807097035240089,3.119796774572312,-169.73000994545387,86.31950849312508,0.9502762430939227,181,0.05,50,21.0,11.8125,2.571134608154779
